Project Name,Total Commits,AI Copilot Commits,AI Copilot %,AI Manual Commits,AI Manual %,No AI Commits,No AI %
Resultado SCPC Comunica Score Recuperação,7,0,0.0,0,0.0,7,100.0
default_ccquitot,7,0,0.0,0,0.0,7,100.0
scr_sin_pf_smartphone_ger_pier,1,0,0.0,0,0.0,1,100.0
scr_crd_pj_sta_deploy_v11,9,0,0.0,0,0.0,9,100.0
Shipping Portal Ingestor,30,0,0.0,0,0.0,30,100.0
PGFN Protobuf,1,0,0.0,0,0.0,1,100.0
Shipping Portal Front,64,0,0.0,0,0.0,64,100.0
customer-portal-fe,21,0,0.0,0,0.0,21,100.0
scr_crd_pf_ger_ger_itau,10,0,0.0,0,0.0,10,100.0
PGFN Trade Dataflow Raw,38,0,0.0,0,0.0,38,100.0
scr_sin_pf_auto_ger_pier,1,0,0.0,0,0.0,1,100.0
job-communication-ruler,4,0,0.0,0,0.0,4,100.0
di-dados-publicos-cj,13,0,0.0,0,0.0,13,100.0
Composer backup testes,8,0,0.0,0,0.0,8,100.0
D2C DAG Supervisor,1,0,0.0,0,0.0,1,100.0
scr_crd_pf_crp_ger_juvov2,1,0,0.0,0,0.0,1,100.0
scr_crd_pf_crp_ger_juvo,10,0,0.0,0,0.0,10,100.0
job-update-database,4,0,0.0,0,0.0,4,100.0
test_phcosmo,1,0,0.0,0,0.0,1,100.0
test_photonvscosmo,1,0,0.0,0,0.0,1,100.0
scr_crd_pf_ger_ger_pagbank,1,0,0.0,0,0.0,1,100.0
teste-cert-sinesio-v2,1,0,0.0,0,0.0,1,100.0
job-update-database,10,0,0.0,0,0.0,10,100.0
teste-cert-sinesio-v2,1,0,0.0,0,0.0,1,100.0
di-dados-publicos-cj,75,0,0.0,0,0.0,75,100.0
dm-bacen,2,0,0.0,0,0.0,2,100.0
Job Communication Ruler,21,0,0.0,0,0.0,21,100.0
dm-bacen-parcelados,100,0,0.0,0,0.0,100,100.0
scr_frd_pf_ctc_banc_bradescoapppf,8,0,0.0,0,0.0,8,100.0
scr_prp_pj_falencia_ger_bvs,11,0,0.0,0,0.0,11,100.0
backoffice-uat-tech-sp,1,0,0.0,0,0.0,1,100.0
gfs-uat-produtos-sp,4,0,0.0,0,0.0,4,100.0
scr_prp_pj_ccr_ger_bvs,9,0,0.0,0,0.0,9,100.0
frontend-configuracao-pedidos,30,0,0.0,0,0.0,30,100.0
dm-bacen-parcelados,0,0,0,0,0,0,0
study_datarisk,1,0,0.0,0,0.0,1,100.0
bluebox-frontend,25,0,0.0,0,0.0,25,100.0
Assessment,7,0,0.0,0,0.0,7,100.0
api-scpc,82,0,0.0,0,0.0,82,100.0
scr_crd_pj_pesados_ger_bvs,7,0,0.0,0,0.0,7,100.0
featuretools,27,0,0.0,0,0.0,27,100.0
model-monitor-test-data-scripts,1,0,0.0,0,0.0,1,100.0
affortability_pf,4,0,0.0,0,0.0,4,100.0
pev,0,0,0,0,0,0,0
scpc-auth-cli,10,0,0.0,0,0.0,10,100.0
Fortify GitLab CI,86,0,0.0,0,0.0,86,100.0
teste,1,0,0.0,0,0.0,1,100.0
api-c2o-integration,100,0,0.0,0,0.0,100,100.0
propensao_pf,4,0,0.0,0,0.0,4,100.0
FeatureCreator,70,0,0.0,0,0.0,70,100.0
scr_crd_pf_crp_banc_natura,7,0,0.0,0,0.0,7,100.0
ignite-detokenization,76,0,0.0,0,0.0,76,100.0
gfs-produtos-sp,6,0,0.0,0,0.0,6,100.0
api-scpc,74,0,0.0,0,0.0,74,100.0
default_icsmblimit,7,0,0.0,0,0.0,7,100.0
acerta-positivo-ejb,100,0,0.0,0,0.0,100,100.0
negativacao-cert-data-us,2,0,0.0,0,0.0,2,100.0
scr_crd_pj_sta_deploy_v10,9,0,0.0,0,0.0,9,100.0
negativacao-data-us,17,0,0.0,0,0.0,17,100.0
Descomissionamento,26,0,0.0,0,0.0,26,100.0
scr_crd_pf_crp_banc_boticario,14,0,0.0,0,0.0,14,100.0
scr_crd_pf_vei_ger_bancobv,1,0,0.0,0,0.0,1,100.0
PGFN Trade API,69,0,0.0,0,0.0,69,100.0
scr_rec_pf_ger_ger_bvs,11,0,0.0,0,0.0,11,100.0
api-scpc,74,0,0.0,0,0.0,74,100.0
test_testnew,1,0,0.0,0,0.0,1,100.0
d2c-efx-fortress-notification,4,0,0.0,0,0.0,4,100.0
scr_crd_pf_ger_fpdger_bvs,8,0,0.0,0,0.0,8,100.0
correios-adapter,54,0,0.0,0,0.0,54,100.0
scr_crd_pf_ger_ger_santfin,53,0,0.0,0,0.0,53,100.0
Qualys - ArgoCD Cronjobs,14,0,0.0,0,0.0,14,100.0
job-ruler-communication,3,0,0.0,0,0.0,3,100.0
test_template,1,0,0.0,0,0.0,1,100.0
Job ruler communication,1,0,0.0,0,0.0,1,100.0
scr_bhv_pf_ger_banc_bvs,13,0,0.0,0,0.0,13,100.0
serving-billing-data2-us,4,0,0.0,0,0.0,4,100.0
scpc-portal-ui,4,0,0.0,0,0.0,4,100.0
Qualys - CronJobs Scan,5,0,0.0,0,0.0,5,100.0
scpc-portal-ui,100,0,0.0,0,0.0,100,100.0
test_phtest,1,0,0.0,0,0.0,1,100.0
test_indicar,1,0,0.0,0,0.0,1,100.0
test_limite,1,0,0.0,0,0.0,1,100.0
default_limite,1,0,0.0,0,0.0,1,100.0
pipeline-dags-monitor,43,0,0.0,0,0.0,43,100.0
default_alerta,17,0,0.0,0,0.0,17,100.0
test_csmdemo05,1,0,0.0,0,0.0,1,100.0
forge-images,21,0,0.0,0,0.0,21,100.0
scr_crd_pf_vei_ger_p7vei,11,0,0.0,0,0.0,11,100.0
relatorio-credito-pf-base-bff,1,0,0.0,0,0.0,1,100.0
test_rnm15,1,0,0.0,0,0.0,1,100.0
scr_crd_pf_ger_ger_jeittopropensaoej,1,0,0.0,0,0.0,1,100.0
Job Regua Comunicacao,2,0,0.0,0,0.0,2,100.0
lib-design-system,72,0,0.0,0,0.0,72,100.0
scr_crd_pf_ger_ger_consumidor,18,0,0.0,0,0.0,18,100.0
relatorio-credito-pf-base-bff,100,0,0.0,0,0.0,100,100.0
scr_crd_pf_sta_deploy_v1114,37,0,0.0,0,0.0,37,100.0
study_calcdefasagem,1,0,0.0,0,0.0,1,100.0
relatorio-credito-pf-base-front,1,0,0.0,0,0.0,1,100.0
default_vpmcpcdscacm,1,0,0.0,0,0.0,1,100.0
Composer Airflow D2C,38,0,0.0,0,0.0,38,100.0
hpa-custom,8,0,0.0,0,0.0,8,100.0
default_indicadores,1,0,0.0,0,0.0,1,100.0
test_csmdemo04,1,0,0.0,0,0.0,1,100.0
study_rock,1,0,0.0,0,0.0,1,100.0
test_rnm14,1,0,0.0,0,0.0,1,100.0
backstage-tech-sp,1,0,0.0,0,0.0,1,100.0
relatorio-credito-pf-base-bff,100,0,0.0,0,0.0,100,100.0
serving-billing-api,14,0,0.0,0,0.0,14,100.0
relatorio-credito-pf-base,1,0,0.0,0,0.0,1,100.0
relatorio-credito-pf-base-front,100,0,0.0,0,0.0,100,100.0
default_indicador,1,0,0.0,0,0.0,1,100.0
scr_crd_pf_crp_ger_neon,12,0,0.0,0,0.0,12,100.0
scr_crd_pf_ger_ger_ceadigital,13,0,0.0,0,0.0,13,100.0
test_testtimmask,1,0,0.0,0,0.0,1,100.0
scr_crd_pf_imo_ger_p7imob,7,0,0.0,0,0.0,7,100.0
serving-billing-api,1,0,0.0,0,0.0,1,100.0
serving-billing-lib,9,0,0.0,0,0.0,9,100.0
enrichment-billing,1,0,0.0,0,0.0,1,100.0
scr_crd_pf_ger_ger_p7mix,7,0,0.0,0,0.0,7,100.0
forge-rq-dump-feats,10,0,0.0,0,0.0,10,100.0
scr_crd_pf_ger_powerscore7_bvs,8,0,0.0,0,0.0,8,100.0
scr_crd_pf_ger_ger_powerscore7,1,0,0.0,0,0.0,1,100.0
test_rnm13,1,0,0.0,0,0.0,1,100.0
ignite-management,1,0,0.0,0,0.0,1,100.0
test_csmdemo03,1,0,0.0,0,0.0,1,100.0
scr_crd_pj_ger_ger_unicred,10,0,0.0,0,0.0,10,100.0
di-template-lib,1,0,0.0,0,0.0,1,100.0
ignite-management,1,0,0.0,0,0.0,1,100.0
scr_crd_pf_ger_bvs_p7deploy,1,0,0.0,0,0.0,1,100.0
metric-store-calculation,100,0,0.0,0,0.0,100,100.0
scr_crd_pf_ccr_ger_bvs,1,0,0.0,0,0.0,1,100.0
test_rnm12,1,0,0.0,0,0.0,1,100.0
mle-tools,1,0,0.0,0,0.0,1,100.0
Certification-Ssl,3,0,0.0,0,0.0,3,100.0
job-comunicacao-expiracao-contrato,7,0,0.0,0,0.0,7,100.0
split-invoice-sanitize,3,0,0.0,0,0.0,3,100.0
test_rnm10,1,0,0.0,0,0.0,1,100.0
test_rnm11,1,0,0.0,0,0.0,1,100.0
ms-scpc-auth,35,0,0.0,0,0.0,35,100.0
ms-scpc-auth,63,0,0.0,0,0.0,63,100.0
study_populacionais,1,0,0.0,0,0.0,1,100.0
test_rnm9,1,0,0.0,0,0.0,1,100.0
test_csmdemo02,1,0,0.0,0,0.0,1,100.0
test_csmdemo01,9,0,0.0,0,0.0,9,100.0
test_rnm8,1,0,0.0,0,0.0,1,100.0
default_jovem,1,0,0.0,0,0.0,1,100.0
test_venvcreate,1,0,0.0,0,0.0,1,100.0
photon-template,66,0,0.0,0,0.0,66,100.0
test_rnm7,1,0,0.0,0,0.0,1,100.0
test_rnm6,1,0,0.0,0,0.0,1,100.0
test_rnm5,1,0,0.0,0,0.0,1,100.0
test_rnm4,1,0,0.0,0,0.0,1,100.0
test_rnm3,1,0,0.0,0,0.0,1,100.0
Ms Converter Correios,1,0,0.0,0,0.0,1,100.0
metric-store-book,93,0,0.0,0,0.0,93,100.0
test_depltst,1,0,0.0,0,0.0,1,100.0
test_evd,1,0,0.0,0,0.0,1,100.0
test_evdph,1,0,0.0,0,0.0,1,100.0
test_testecsmmkv2,1,0,0.0,0,0.0,1,100.0
test_tstcsmkt,1,0,0.0,0,0.0,1,100.0
metric-store-delivery,60,0,0.0,0,0.0,60,100.0
alerta-mercado-frontend,1,0,0.0,0,0.0,1,100.0
default_polprequalpj,11,0,0.0,0,0.0,11,100.0
scr_crd_pf_ccr_ger_p7cc,20,0,0.0,0,0.0,20,100.0
scr_crd_pf_ger_ger_var,1,0,0.0,0,0.0,1,100.0
Forge-ModelTrain,67,0,0.0,0,0.0,67,100.0
test_debugwidgets,1,0,0.0,0,0.0,1,100.0
alerta-mercado-front,1,0,0.0,0,0.0,1,100.0
scr_crd_pf_sta_deploy_v1113,22,0,0.0,0,0.0,22,100.0
scr_crd_pf_ger_ger_unicred,29,0,0.0,0,0.0,29,100.0
kpi-monitoring,1,0,0.0,0,0.0,1,100.0
scr_crd_pf_ger_ger_itaucf,1,0,0.0,0,0.0,1,100.0
bigtable-emulator-data2-us,8,0,0.0,0,0.0,8,100.0
bvsas-template-cosmo,33,0,0.0,0,0.0,33,100.0
default_rnkfatposv6,8,0,0.0,0,0.0,8,100.0
template-fastapi,18,0,0.0,0,0.0,18,100.0
bigtable-emulator,6,0,0.0,0,0.0,6,100.0
bigtable-emulator,58,0,0.0,0,0.0,58,100.0
Job Comunicacao Expiracao Contrato,9,0,0.0,0,0.0,9,100.0
scr_crd_pf_deploy_pnm_v2,7,0,0.0,0,0.0,7,100.0
scr_fpd_pf_ger_ger_claropf,23,0,0.0,0,0.0,23,100.0
scr_crd_pf_test_project_v999,1,0,0.0,0,0.0,1,100.0
scripts-pipelines,49,0,0.0,0,0.0,49,100.0
Enrichment-billing,63,0,0.0,0,0.0,63,100.0
apps-of-bvs,100,0,0.0,0,0.0,100,100.0
customer-rv-api,52,0,0.0,0,0.0,52,100.0
job-extrair-detalhes-auditoria,10,0,0.0,0,0.0,10,100.0
qualquercoisa,1,0,0.0,0,0.0,1,100.0
customer-rv-api,72,0,0.0,0,0.0,72,100.0
scr_crd_pf_ger_ger_timdig,8,0,0.0,0,0.0,8,100.0
rnd_crd_pf_ger_ger_timdig,1,0,0.0,0,0.0,1,100.0
acerta-positivo-ejb,100,0,0.0,0,0.0,100,100.0
generic-container-models-cosmo,8,0,0.0,0,0.0,8,100.0
study_estudos,1,0,0.0,0,0.0,1,100.0
study_vpspj,1,0,0.0,0,0.0,1,100.0
scr_crd_pf_sta_deploy_v1112,13,0,0.0,0,0.0,13,100.0
pipeline-faturamento,100,0,0.0,0,0.0,100,100.0
preciso-ejb,100,0,0.0,0,0.0,100,100.0
a,5,0,0.0,0,0.0,5,100.0
generic-container-models-cosmo,37,0,0.0,0,0.0,37,100.0
scr_crd_pf_sta_deploy_v1111,1,0,0.0,0,0.0,1,100.0
rnd_crd_pf_ger_ger_santander,1,0,0.0,0,0.0,1,100.0
rnd_crd_pf_ger_ger_santander1,1,0,0.0,0,0.0,1,100.0
test_gitlabfunction4,1,0,0.0,0,0.0,1,100.0
teste-cicd,1,0,0.0,0,0.0,1,100.0
okta-scpc-security,1,0,0.0,0,0.0,1,100.0
lib-auth-devportal,19,0,0.0,0,0.0,19,100.0
dqwdqwdqwdqwd,1,0,0.0,0,0.0,1,100.0
pipeline-ingestion-as400-trade-test,2,0,0.0,0,0.0,2,100.0
cert-report-platform-product-config,1,0,0.0,0,0.0,1,100.0
ms-data-sync,48,0,0.0,0,0.0,48,100.0
test_gitlabfunction2,1,0,0.0,0,0.0,1,100.0
test_gitlabfunction3,1,0,0.0,0,0.0,1,100.0
spring_openjdk17,2,0,0.0,0,0.0,2,100.0
test_gitlabfunction1,1,0,0.0,0,0.0,1,100.0
forge-etl-get-orders,1,0,0.0,0,0.0,1,100.0
report-platform-product-config-parameterizer-score,28,0,0.0,0,0.0,28,100.0
split-invoice,78,0,0.0,0,0.0,78,100.0
report-platform-product-config-parameterizer-score,83,0,0.0,0,0.0,83,100.0
split-invoice,81,0,0.0,0,0.0,81,100.0
report-platform-product-config-parameterizer,1,0,0.0,0,0.0,1,100.0
report-platform-product-config-parameterizer,49,0,0.0,0,0.0,49,100.0
notary-local-labs,15,0,0.0,0,0.0,15,100.0
empresarial-web,80,0,0.0,0,0.0,80,100.0
bluebox-login-api,72,0,0.0,0,0.0,72,100.0
swatter-generic,100,0,0.0,0,0.0,100,100.0
dlr-custom-dag-test,1,0,0.0,0,0.0,1,100.0
spark-dbg-test,1,0,0.0,0,0.0,1,100.0
auto-helper-test,1,0,0.0,0,0.0,1,100.0
delorean-dbg-py-test,1,0,0.0,0,0.0,1,100.0
delorean-dbg-test,1,0,0.0,0,0.0,1,100.0
OS,18,0,0.0,0,0.0,18,100.0
api-dados-positivo,100,0,0.0,0,0.0,100,100.0
accept-service,85,0,0.0,0,0.0,85,100.0
di-validation-api,11,0,0.0,0,0.0,11,100.0
api-scpc-comunica,35,0,0.0,0,0.0,35,100.0
report-platform-cadastral-cert,3,0,0.0,0,0.0,3,100.0
alerta-monitoramento-mercado-produtos-sp,1,0,0.0,0,0.0,1,100.0
report-platform-cadastral-cert,3,0,0.0,0,0.0,3,100.0
backend-example,1,0,0.0,0,0.0,1,100.0
alerta-e-monitoramento-de-mercado,1,0,0.0,0,0.0,1,100.0
alerta-mercado-backend,30,0,0.0,0,0.0,30,100.0
di-balanco-batch,3,0,0.0,0,0.0,3,100.0
Nginx,1,0,0.0,0,0.0,1,100.0
di-sintegra-extract,76,0,0.0,0,0.0,76,100.0
Dotnet,7,0,0.0,0,0.0,7,100.0
solucoes-comunicacao,17,0,0.0,0,0.0,17,100.0
alerta-mercado-backend,1,0,0.0,0,0.0,1,100.0
PHP,4,0,0.0,0,0.0,4,100.0
poc-alerta-mercado-bff,3,0,0.0,0,0.0,3,100.0
Forge-ETLs,1,0,0.0,0,0.0,1,100.0
Forge-RuleSimulation,1,0,0.0,0,0.0,1,100.0
Forge-BackTest,1,0,0.0,0,0.0,1,100.0
Forge-TrainStore,1,0,0.0,0,0.0,1,100.0
Forge-MaterializeDataset,7,0,0.0,0,0.0,7,100.0
AlchemyMLE,19,0,0.0,0,0.0,19,100.0
pipeline-ingestion-as400-bad check,100,0,0.0,0,0.0,100,100.0
pipeline-ingestion-as400-lawsuit,100,0,0.0,0,0.0,100,100.0
pipeline-ingestion-as400-trade,100,0,0.0,0,0.0,100,100.0
pipeline-ingestion-as400-commercial,100,0,0.0,0,0.0,100,100.0
pipeline-ingestion-as400-notary,24,0,0.0,0,0.0,24,100.0
doc,0,0,0,0,0,0,0
pipeline-ingestion-as400-consumer,100,0,0.0,0,0.0,100,100.0
Indicadores de Cobrança,5,0,0.0,0,0.0,5,100.0
ms-provider-communication,8,0,0.0,0,0.0,8,100.0
AlchemyMLE,25,0,0.0,0,0.0,25,100.0
Indicadores de Cobrança,47,0,0.0,0,0.0,47,100.0
ms-sender-control,17,0,0.0,0,0.0,17,100.0
scr_crd_pf_ccr_banc_bvs,1,0,0.0,0,0.0,1,100.0
scr_crd_pf_ccr_banc_modeloteste,1,0,0.0,0,0.0,1,100.0
test_testemodelonome,1,0,0.0,0,0.0,1,100.0
dag-monitoring,9,0,0.0,0,0.0,9,100.0
Shipping Portal Bff,66,0,0.0,0,0.0,66,100.0
mon-ai-java-api,2,0,0.0,0,0.0,2,100.0
extrator-remessas,5,0,0.0,0,0.0,5,100.0
default_icfinancialsmb,7,0,0.0,0,0.0,7,100.0
monitoramento-batch-tech-sp,2,0,0.0,0,0.0,2,100.0
Monitoramento Dw Serv Cont,4,0,0.0,0,0.0,4,100.0
mon-ai-api,2,0,0.0,0,0.0,2,100.0
scr_crd_pf_ger_ger_casasbahialoja,21,0,0.0,0,0.0,21,100.0
Litmus-Chaos-Argo-Plugin,52,0,0.0,0,0.0,52,100.0
portal-frontend,2,0,0.0,0,0.0,2,100.0
scr_crd_pf_ger_ger_magalu,7,0,0.0,0,0.0,7,100.0
metric-store-template-sql,1,0,0.0,0,0.0,1,100.0
ocelot,1,0,0.0,0,0.0,1,100.0
scr_crd_pj_sta_deploy_v1,1,0,0.0,0,0.0,1,100.0
PWL,0,0,0,0,0,0,0
Monitoramento DW,34,0,0.0,0,0.0,34,100.0
teste1,1,0,0.0,0,0.0,1,100.0
cert-customer-portal-canais-sp,1,0,0.0,0,0.0,1,100.0
iceberg-feature-store,1,0,0.0,0,0.0,1,100.0
scr_bhv_pj_ger_ger_bradesco,1,0,0.0,0,0.0,1,100.0
scr_frd_pf_ger_sympla_fraude,1,0,0.0,0,0.0,1,100.0
shipping-portal-bff,1,0,0.0,0,0.0,1,100.0
customer-portal-fe,100,0,0.0,0,0.0,100,100.0
forge-rq-model-train,8,0,0.0,0,0.0,8,100.0
dm-bacen-parcelados,1,0,0.0,0,0.0,1,100.0
test_mlpipeline,1,0,0.0,0,0.0,1,100.0
otel-collector,100,0,0.0,0,0.0,100,100.0
di-flight-control,1,0,0.0,0,0.0,1,100.0
di-dados-publicos,100,0,0.0,0,0.0,100,100.0
di-pgfn-api-score,1,0,0.0,0,0.0,1,100.0
di-pgfn-api-score,2,0,0.0,0,0.0,2,100.0
kube-get-infos,4,0,0.0,0,0.0,4,100.0
scr_crd_pf_imo_ger_p7featimo,10,0,0.0,0,0.0,10,100.0
scr_crd_pf_vei_ger_safra,1,0,0.0,0,0.0,1,100.0
scr_crd_pf_ger_ger_grupopereira,8,0,0.0,0,0.0,8,100.0
scr_crd_pf_ccr_ger_afinz,8,0,0.0,0,0.0,8,100.0
default_faixasp6p7,7,0,0.0,0,0.0,7,100.0
scr_crd_pf_mix_ger_p7featmix,12,0,0.0,0,0.0,12,100.0
dm-bacen-rotativos,100,0,0.0,0,0.0,100,100.0
metric-store-data2-us,8,0,0.0,0,0.0,8,100.0
report-platform-balanco-patrimonial,2,0,0.0,0,0.0,2,100.0
report-platform-grupo-economico,100,0,0.0,0,0.0,100,100.0
report-platform-grupo-economico,100,0,0.0,0,0.0,100,100.0
template-fastapi,3,0,0.0,0,0.0,3,100.0
metric-store-book,72,0,0.0,0,0.0,72,100.0
metric-store-calculation,41,0,0.0,0,0.0,41,100.0
scr_crd_pf_crp_ger_99app2,9,0,0.0,0,0.0,9,100.0
metric-store-delivery,45,0,0.0,0,0.0,45,100.0
secondary-codcos-onboarding,100,0,0.0,0,0.0,100,100.0
scr_crd_pf_crp_ger_99app,1,0,0.0,0,0.0,1,100.0
scr_crd_pf_ger_ger_casasbahia,1,0,0.0,0,0.0,1,100.0
metric-store-engine,100,0,0.0,0,0.0,100,100.0
model-monitor-tests,70,0,0.0,0,0.0,70,100.0
troca-de-informacoes-bra,13,0,0.0,0,0.0,13,100.0
shared,1,0,0.0,0,0.0,1,100.0
shipping-portal-bff,6,0,0.0,0,0.0,6,100.0
scr_crd_pf_ger_ger_safra,1,0,0.0,0,0.0,1,100.0
scr_crd_pf_deploy_pnm_v3,12,0,0.0,0,0.0,12,100.0
dag-encrypt-decrypt-files-pgp,100,0,0.0,0,0.0,100,100.0
scr_crd_pf_crp_ger_p7featcrp,9,0,0.0,0,0.0,9,100.0
scr_crd_pf_ger_ger_99,1,0,0.0,0,0.0,1,100.0
scr_crd_pf_vei_ger_p7featvei,1,0,0.0,0,0.0,1,100.0
teste-sa,1,0,0.0,0,0.0,1,100.0
report-platform-product-config-frontend-cert,100,0,0.0,0,0.0,100,100.0
scpc-portal,28,0,0.0,0,0.0,28,100.0
shared,14,0,0.0,0,0.0,14,100.0
rotinas-datastage,61,0,0.0,0,0.0,61,100.0
scpc-portal,100,0,0.0,0,0.0,100,100.0
relatorio-credito-pf-base-ejb,100,0,0.0,0,0.0,100,100.0
scr_crd_pf_ccr_ger_p7featccr,11,0,0.0,0,0.0,11,100.0
bvsas-feature-importances,13,0,0.0,0,0.0,13,100.0
ignite-enrichment-dag,34,0,0.0,0,0.0,34,100.0
conversor-xml,2,0,0.0,0,0.0,2,100.0
ms-enrichment,25,0,0.0,0,0.0,25,100.0
delinquency,15,0,0.0,0,0.0,15,100.0
api-backoffice,1,0,0.0,0,0.0,1,100.0
delinquency,12,0,0.0,0,0.0,12,100.0
api-c2o-integration,100,0,0.0,0,0.0,100,100.0
correios-adapter,69,0,0.0,0,0.0,69,100.0
correios-adapter,100,0,0.0,0,0.0,100,100.0
ignite-files-landing,100,0,0.0,0,0.0,100,100.0
Auto Monitoring,1,0,0.0,0,0.0,1,100.0
relatorio-credito-produtos-sp,33,0,0.0,0,0.0,33,100.0
scr_fpd_pf_ccr_banc_calcard,15,0,0.0,0,0.0,15,100.0
scr_crd_pj_ger_ger_bvs,1,0,0.0,0,0.0,1,100.0
rnd_rpr_pf_ger_ger_santander,1,0,0.0,0,0.0,1,100.0
recuperacao_pf,8,0,0.0,0,0.0,8,100.0
relatorio-credito-pf-base-ejb,100,0,0.0,0,0.0,100,100.0
scr_crd_pf_ger_over_bvs,9,0,0.0,0,0.0,9,100.0
ms-provider-communication,25,0,0.0,0,0.0,25,100.0
bvsas-sta-exchange-template,29,0,0.0,0,0.0,29,100.0
Keying Linking,19,0,0.0,0,0.0,19,100.0
test_fastlog,1,0,0.0,0,0.0,1,100.0
relatorio-credito-pf-base-front,36,0,0.0,0,0.0,36,100.0
teste-cert-sinesio,1,0,0.0,0,0.0,1,100.0
example-helm-values-minimal,2,0,0.0,0,0.0,2,100.0
troca-de-informacoes-enel,17,0,0.0,0,0.0,17,100.0
Alerta e Monitoramento de Mercado,2,0,0.0,0,0.0,2,100.0
empresarial-xml,66,0,0.0,0,0.0,66,100.0
lib-common-juntas,33,0,0.0,0,0.0,33,100.0
scr_crd_pf_crp_ger_bvsp7,1,0,0.0,0,0.0,1,100.0
modulo-recorrencia-gke,60,0,0.0,0,0.0,60,100.0
documentacao_graficos,3,0,0.0,0,0.0,3,100.0
Modulo Recorrencia GKE,100,0,0.0,0,0.0,100,100.0
scpc-portfolio-ui,24,0,0.0,0,0.0,24,100.0
scpc-portfolio,62,0,0.0,0,0.0,62,100.0
scpc-portfolio-ui,100,0,0.0,0,0.0,100,100.0
scr_crd_pf_sta_deploy_v900,1,0,0.0,0,0.0,1,100.0
scpc-portfolio,100,0,0.0,0,0.0,100,100.0
pyspark-calc-metrics,18,0,0.0,0,0.0,18,100.0
AS400LogC,8,0,0.0,0,0.0,8,100.0
scr_crd_pj_ger_mei_bvsv6,10,0,0.0,0,0.0,10,100.0
scr_crd_pf_crp_ger_bvsp7,1,0,0.0,0,0.0,1,100.0
scr_crd_pf_vei_ger_bvsv7,1,0,0.0,0,0.0,1,100.0
report-platform-balanco-patrimonial,3,0,0.0,0,0.0,3,100.0
juntas-scheduler-process,1,0,0.0,0,0.0,1,100.0
gce-limitada-process,12,0,0.0,0,0.0,12,100.0
dbge-individual-process,12,0,0.0,0,0.0,12,100.0
beans-esdeva-return,1,0,0.0,0,0.0,1,100.0
beans-esdeva-integracao,1,0,0.0,0,0.0,1,100.0
juntas-scheduler-process,1,0,0.0,0,0.0,1,100.0
teste-stargate,1,0,0.0,0,0.0,1,100.0
gitlab-report,24,0,0.0,0,0.0,24,100.0
scr_crd_pf_crp_ger_bradesco,1,0,0.0,0,0.0,1,100.0
scr_bhv_pf_ccr_banc_bradesco,1,0,0.0,0,0.0,1,100.0
report-platform-balanco-patrimonial,3,0,0.0,0,0.0,3,100.0
Node,2,0,0.0,0,0.0,2,100.0
report-platform-cadeia-societaria-bb,33,0,0.0,0,0.0,33,100.0
Backstage,1,0,0.0,0,0.0,1,100.0
generic-container-ignite-models,85,0,0.0,0,0.0,85,100.0
gce-limitada-process,43,0,0.0,0,0.0,43,100.0
sentinelone-helm-chart,5,0,0.0,0,0.0,5,100.0
qualys-helm-chart,14,0,0.0,0,0.0,14,100.0
Alpine,1,0,0.0,0,0.0,1,100.0
dag-verify-caculated-files,61,0,0.0,0,0.0,61,100.0
Python,8,0,0.0,0,0.0,8,100.0
SentinelOne - EFX - Teste,8,0,0.0,0,0.0,8,100.0
sentinelone-tech-sp,2,0,0.0,0,0.0,2,100.0
test_clone1,1,0,0.0,0,0.0,1,100.0
qualys-tech-sp,5,0,0.0,0,0.0,5,100.0
Debian,1,0,0.0,0,0.0,1,100.0
test_testev3,1,0,0.0,0,0.0,1,100.0
scr_crd_pf_sta_deploy_v32,7,0,0.0,0,0.0,7,100.0
test_fordoc,1,0,0.0,0,0.0,1,100.0
rnd_rpr_pf_brn_ger_study,1,0,0.0,0,0.0,1,100.0
report-platform-cadeia-societaria-bb,33,0,0.0,0,0.0,33,100.0
monitoramento-valida-id,4,0,0.0,0,0.0,4,100.0
Java,33,0,0.0,0,0.0,33,100.0
default_limfatallv2,1,0,0.0,0,0.0,1,100.0
scr_crd_pf_ger_ger_lojasmm,9,0,0.0,0,0.0,9,100.0
study_nuclea,1,0,0.0,0,0.0,1,100.0
dbge-individual-process,47,0,0.0,0,0.0,47,100.0
backoffice-worker-bigquery,1,0,0.0,0,0.0,1,100.0
scr_crd_pf_vei_ger_pan,1,0,0.0,0,0.0,1,100.0
scr_crd_pf_ccr_banc_dmcard,12,0,0.0,0,0.0,12,100.0
monitoramento-valida-id,7,0,0.0,0,0.0,7,100.0
scr_crd_pj_ger_ger_ailos2024v2,11,0,0.0,0,0.0,11,100.0
default_limcredpjv3,29,0,0.0,0,0.0,29,100.0
default_customtim,22,0,0.0,0,0.0,22,100.0
default_customtim_old2,1,0,0.0,0,0.0,1,100.0
default_customtim_old,1,0,0.0,0,0.0,1,100.0
query-killer,2,0,0.0,0,0.0,2,100.0
Qualys - EFX - Teste,9,0,0.0,0,0.0,9,100.0
pipeline-ingestion-as400-sandbox,99,0,0.0,0,0.0,99,100.0
database,22,0,0.0,0,0.0,22,100.0
api-users,46,0,0.0,0,0.0,46,100.0
api-score,100,0,0.0,0,0.0,100,100.0
scr_crd_pj_ger_ger_bradescottd,1,0,0.0,0,0.0,1,100.0
